cut,color,clarity,carat,price
Very Good,F,SI1,0.73,2326
Very Good,H,VS1,1.7,14137
Very Good,E,VS2,1.5,11939
Very Good,G,VS2,0.78,3012
Very Good,E,VVS2,0.23,485
Premium,G,VS1,1.25,8736
Good,G,VS2,1.01,5655
Ideal,F,VS2,0.71,3516
Very Good,H,SI1,1.01,4191
Ideal,F,VVS2,0.61,2634
Good,H,SI1,1.01,4642
Ideal,E,IF,0.32,1170
Ideal,D,SI1,0.5,1610
Very Good,G,VVS2,0.29,541
Ideal,I,SI1,0.76,2399
Ideal,I,VS1,1.76,11722
Very Good,G,VS2,0.38,766
Ideal,G,VVS1,0.44,1160
Ideal,F,VS1,0.72,3759
Very Good,G,SI2,1.53,8455
Ideal,G,VVS2,1.25,11089
Ideal,I,SI1,0.71,2319
Very Good,H,VS2,1.01,5034
Ideal,G,SI1,0.34,540
Premium,H,VS2,1.35,8062
Very Good,H,VS2,1.17,5585
Ideal,F,VS1,0.41,1180
Good,F,SI1,0.91,3993
Ideal,E,VS2,0.52,1689
Good,J,VS2,0.9,2691
Very Good,D,VS2,1.5,13629
Premium,G,VS1,0.3,776
Premium,G,VS2,0.43,867
Ideal,G,I1,1.44,6096
Ideal,H,VVS2,0.3,605
Premium,I,SI1,1.16,4872
Ideal,E,SI1,0.6,1830
Ideal,E,SI2,1.06,5319
Premium,D,SI1,0.43,1064
Ideal,H,VS2,0.7,2475
Good,F,SI1,1.01,4479
Good,F,SI2,1.01,4242
Very Good,H,VS2,0.55,1548
Ideal,H,VS1,1.14,6926
Premium,E,SI2,0.71,2306
Very Good,H,SI1,0.96,4064
Ideal,G,SI1,0.51,1329
Very Good,G,VS2,0.81,2994
Premium,J,SI2,2.03,12531
Premium,E,VS2,0.3,844
Very Good,G,IF,0.35,898
Good,I,VS2,1.51,7577
Good,H,VVS1,0.3,638
Good,H,VS1,0.31,476
Premium,F,SI2,0.91,3682
Premium,G,VVS2,0.31,907
Good,F,SI1,2.0,17869
Ideal,D,SI1,1.08,6539
Fair,I,SI2,1.5,6717
Premium,H,SI2,1.12,4250
Premium,E,VVS2,0.26,724
Ideal,D,SI1,0.71,2863
Very Good,E,SI2,1.02,4404
Very Good,F,VVS2,0.47,1616
Ideal,H,SI2,0.32,420
Ideal,E,VS2,0.58,2357
Ideal,H,SI1,1.74,12720
Very Good,I,SI1,0.9,3308
Premium,G,VVS2,1.0,7762
Very Good,H,VS1,0.72,2877
Premium,I,SI1,0.3,506
Premium,F,SI1,0.4,737
Ideal,E,SI2,1.01,4504
Premium,F,SI2,1.05,4363
Very Good,J,VS2,2.1,13340
Ideal,D,SI2,1.26,5412
Premium,F,SI1,1.01,4775
Premium,D,SI1,0.3,709
Premium,E,SI1,0.55,1698
Premium,G,VS1,0.3,605
Premium,D,VS2,0.43,1129
Ideal,G,VS2,1.22,8213
Premium,F,SI1,0.33,705
Fair,G,SI2,0.98,3332
Ideal,E,VS2,0.54,1847
Very Good,H,VS1,1.21,6973
Premium,H,VS1,1.45,8550
Premium,G,SI2,1.01,4327
Very Good,H,SI1,0.7,2200
Ideal,F,VS1,0.3,652
Good,I,SI1,0.77,2264
Very Good,I,VS2,2.02,17581
Ideal,G,VVS1,0.34,863
Premium,D,SI1,0.34,803
Ideal,G,VS1,0.3,605
Ideal,I,VS2,0.79,2712
Good,E,VS1,0.23,373
Premium,F,VVS1,0.7,3504
Good,F,VS1,0.49,1426
Ideal,F,SI1,1.02,5549
Very Good,D,VS1,0.33,1109
Fair,F,SI2,1.01,3597
Ideal,G,VS2,1.16,7203
Very Good,F,IF,0.5,2238
Very Good,E,SI2,1.05,4398
Very Good,D,SI1,0.41,717
Premium,D,VS2,0.33,781
Good,D,VS2,0.51,1549
Premium,G,I1,1.52,4345
Ideal,G,VS1,0.57,1876
Very Good,G,VVS1,0.32,842
Ideal,E,VS2,0.81,3975
Premium,E,VS2,0.4,912
Ideal,D,SI2,2.12,12707
Premium,G,VS2,1.58,13132
Premium,D,SI2,0.36,689
Ideal,G,VVS2,0.4,883
Ideal,I,VS1,0.46,911
Ideal,F,SI2,2.01,17220
Ideal,E,SI1,0.79,3715
Premium,E,VS1,0.32,1008
Very Good,E,SI1,0.89,4003
Premium,G,VS2,0.41,827
Good,J,VS2,0.41,606
Very Good,E,SI1,1.01,5224
Very Good,D,VVS2,1.01,9965
Premium,D,SI1,1.05,5762
Very Good,E,VS1,0.3,640
Very Good,D,VS2,0.41,889
Premium,D,SI1,1.58,13329
Ideal,G,VS2,0.61,2286
Very Good,G,SI1,1.07,4861
Very Good,D,VS2,1.02,7257
Premium,E,SI2,1.03,3876
Very Good,E,SI1,1.01,4399
Ideal,J,SI1,0.71,1713
Very Good,J,SI2,2.04,9482
Very Good,D,SI1,0.35,827
Ideal,I,VS2,0.26,385
Ideal,H,VS2,0.52,1401
Premium,F,SI1,0.74,2452
Ideal,F,SI1,0.72,3004
Premium,H,VS2,1.02,5100
Premium,F,SI1,1.01,4969
Good,F,VS2,0.38,752
Premium,E,I1,0.93,2624
Ideal,F,VVS2,1.06,8619
Very Good,G,SI1,0.7,2010
Ideal,G,VS1,1.36,10455
Very Good,D,SI1,0.91,4466
Ideal,F,VS2,1.58,14044
Very Good,F,VVS2,0.5,2153
Ideal,G,IF,0.36,1006
Very Good,H,SI2,0.7,2094
Very Good,F,VS2,0.9,4637
Good,E,VS2,0.5,1397
Premium,G,VS2,1.07,6040
Very Good,H,SI1,1.01,4876
Ideal,H,VS2,0.32,505
Premium,E,VS2,1.77,15278
Premium,G,VS1,0.7,2838
Good,G,VVS1,0.7,2899
Ideal,I,VS2,0.71,2681
Very Good,E,VS1,1.0,7367
Ideal,G,IF,0.6,2533
Ideal,G,VS2,0.76,2954
Very Good,G,VVS2,0.5,1729
Ideal,F,VS2,0.34,686
Ideal,D,SI1,0.53,1683
Premium,G,VS2,0.43,1113
Very Good,H,VS1,0.4,818
Premium,H,SI2,1.5,6979
Ideal,G,SI1,0.69,2297
Ideal,I,SI2,0.77,2425
Very Good,I,SI1,0.75,2180
Very Good,E,VVS2,0.26,506
Ideal,F,VS2,0.33,854
Very Good,G,SI1,2.01,15038
Ideal,D,VS2,0.32,758
Fair,J,SI2,1.03,3149
Premium,G,VS2,0.51,1443
Ideal,F,SI1,0.5,1378
Premium,I,SI1,1.13,4854
Ideal,E,SI1,1.03,5837
Ideal,E,VS2,0.31,872
Ideal,H,SI2,2.4,18541
Fair,D,SI1,0.51,1304
Premium,E,SI1,0.47,1087
Ideal,D,VS1,0.5,2033
Very Good,E,SI1,2.0,18709
Very Good,D,VS2,1.0,5169
Very Good,H,VS2,0.31,489
Very Good,G,SI2,1.64,8794
Very Good,D,VS2,1.01,7422
Premium,E,SI2,1.0,4620
Good,I,VVS2,0.7,2394
Good,H,VVS2,0.31,625
Ideal,H,SI1,1.73,11688
Ideal,G,IF,0.51,2146
Premium,I,VS1,1.33,6963
Good,D,VS1,1.02,6797
Ideal,G,VVS2,0.42,1031
Ideal,G,VVS1,0.56,2318
Premium,F,VS2,1.52,13530
Ideal,E,SI1,1.13,6563
Good,G,SI1,0.9,3734
Premium,D,SI1,1.15,7213
Ideal,F,VS1,1.03,7429
Ideal,H,VS1,0.33,743
Ideal,G,VVS2,0.3,665
Very Good,H,SI1,1.63,10721
Premium,H,SI2,2.53,15148
Very Good,F,SI2,0.52,1273
Ideal,F,VVS2,0.33,824
Very Good,F,VS2,1.71,13818
Premium,G,SI2,2.04,15651
Premium,G,SI2,2.01,12260
Ideal,F,VS1,0.52,1872
Good,F,VS1,0.24,383
Ideal,D,VVS2,1.03,9798
Premium,I,SI2,1.51,5682
Good,G,VS1,0.77,2788
Premium,D,SI1,0.71,2249
Premium,H,SI2,1.1,4620
Ideal,G,VS1,0.3,605
Very Good,G,VS1,0.5,1694
Premium,G,SI2,2.03,17393
Ideal,F,VS2,0.57,1847
Ideal,G,VVS2,0.73,3127
Good,G,SI1,1.21,5597
Premium,E,VS1,0.27,603
Ideal,E,VS2,0.76,3497
Ideal,G,VS1,0.31,542
Premium,F,SI2,1.01,4008
Very Good,G,VVS2,0.35,798
Premium,I,VS1,0.71,2266
Very Good,G,IF,0.4,1220
Premium,G,VS2,1.01,5864
Ideal,F,VVS1,0.41,1356
Ideal,D,SI1,0.34,626
Ideal,D,SI2,0.81,3160
Very Good,E,VS2,1.06,7079
Ideal,G,VS1,0.32,602
Premium,H,SI1,0.76,1915
Ideal,F,SI2,0.43,698
Ideal,E,VS2,0.51,1662
Ideal,I,SI1,0.92,3323
Very Good,G,VS1,1.3,9837
Very Good,G,VVS2,0.5,2260
Good,D,SI1,0.54,1619
Premium,G,IF,0.32,1020
Premium,E,VS2,0.73,2854
Very Good,E,SI1,0.9,4054
Ideal,G,SI1,0.43,818
Premium,F,VS2,0.72,2646
Good,G,VS1,0.48,1199
Good,H,VS2,2.01,18561
Ideal,G,VVS2,0.38,929
Very Good,H,VS2,0.54,1338
Ideal,F,IF,0.31,901
Ideal,G,SI1,1.51,8283
Ideal,G,VS1,0.37,810
Ideal,G,I1,0.57,1019
Ideal,G,VS2,0.31,544
Ideal,G,VVS1,0.54,2080
Ideal,E,SI2,0.41,876
Very Good,D,SI1,0.9,4304
Ideal,H,SI2,0.55,959
Premium,G,VS2,0.38,983
Ideal,G,VVS2,0.32,708
Ideal,F,VS2,0.82,3514
Ideal,F,IF,0.41,1621
Premium,G,SI2,1.02,3656
Very Good,E,VS1,0.8,4118
Very Good,D,VVS2,0.51,2220
Ideal,F,VVS1,0.37,1342
Ideal,E,VS1,0.31,722
Ideal,H,VS1,0.3,526
Premium,J,VS1,1.53,8205
Premium,H,VVS2,0.92,4637
Very Good,H,SI1,1.05,5047
Ideal,H,VVS1,0.32,730
Ideal,F,VVS1,0.72,5006
Fair,G,VS2,0.4,722
Very Good,H,VS1,0.52,1320
Fair,I,SI2,2.01,10711
Premium,G,VS1,1.51,12085
Ideal,J,SI1,1.26,5398
Very Good,E,SI1,0.34,596
Very Good,D,SI2,1.71,11737
Ideal,H,VS1,1.69,13882
Very Good,E,SI2,1.13,3967
Ideal,D,VS2,0.72,3275
Good,F,VS1,0.26,499
Good,G,SI2,2.05,16148
Ideal,E,VS1,0.5,2034
Fair,G,SI1,0.7,1995
Ideal,D,VS2,0.56,2066
Premium,H,SI2,2.03,10879
Ideal,F,VVS2,1.0,7849
Fair,D,SI2,0.76,2518
Ideal,E,SI1,0.42,992
Very Good,F,VS2,0.7,2744
Ideal,E,SI2,0.7,2560
Ideal,G,VVS1,0.76,3671
Ideal,D,SI2,1.06,5253
Very Good,F,VVS1,1.1,10701
Very Good,D,VS2,0.38,871
Good,D,VVS1,0.23,478
Very Good,E,VS1,0.61,2243
Ideal,F,SI2,0.5,1094
Ideal,F,VVS2,0.41,1192
Premium,I,SI2,0.54,1013
Premium,G,VS1,0.42,921
Premium,E,SI1,1.01,4399
Fair,E,VS2,0.43,1107
Very Good,F,SI2,1.13,4282
Ideal,E,VS2,0.58,1761
Ideal,D,SI1,1.01,5147
Premium,E,VVS2,0.64,2870
Ideal,H,SI2,1.16,5260
Good,D,SI1,1.51,9674
Ideal,G,SI1,1.07,5232
Ideal,J,SI2,0.71,1901
Premium,H,SI2,2.26,13885
Good,E,SI1,1.51,11487
Very Good,H,SI1,1.05,5072
Fair,G,VVS2,0.31,629
Premium,G,SI2,1.07,4278
Good,F,SI2,1.09,4766
Ideal,E,SI1,0.55,1668
Good,D,SI1,0.9,4068
Good,I,VS1,1.32,7143
Premium,H,SI2,1.0,3850
Premium,F,SI2,0.9,3629
Ideal,G,SI2,0.38,566
Ideal,G,IF,0.32,918
Ideal,H,SI1,1.42,8529
Ideal,D,SI1,0.35,827
Ideal,E,SI1,0.41,711
Premium,J,VS1,0.44,891
Very Good,D,VS1,0.79,4213
Good,F,SI1,0.3,500
Ideal,F,SI2,0.91,3746
Premium,J,VS2,1.23,4986
Ideal,G,VS1,0.51,1656
Ideal,G,VVS2,1.06,8358
Good,D,SI2,1.03,3607
Ideal,F,SI2,2.12,17730
Ideal,G,VS2,1.01,6132
Ideal,I,VS1,1.18,6541
Premium,D,VS2,0.56,1910
Good,G,VS2,0.84,3312
Fair,J,VS1,0.9,2964
Ideal,E,SI1,0.33,743
Ideal,F,VVS2,1.03,9131
Very Good,G,SI2,0.7,2872
Premium,D,VS2,0.34,805
Premium,H,SI2,0.81,2344
Ideal,E,VS2,0.32,846
Ideal,F,IF,0.51,2524
Good,E,VS2,0.72,3140
Premium,E,VVS2,1.01,9711
Very Good,F,VVS1,0.28,642
Good,G,VS2,1.0,4838
Premium,G,SI1,0.41,861
Very Good,H,SI1,0.35,647
Ideal,H,SI1,2.02,16665
Ideal,E,VVS2,1.13,11387
Very Good,D,VVS2,0.59,2933
Good,H,SI1,1.03,4326
Ideal,G,SI2,1.04,4455
Premium,E,SI1,0.58,1812
Premium,J,SI2,1.06,3672
Ideal,E,VVS1,0.3,838
Premium,G,VS1,0.3,776
Very Good,F,VS2,1.0,6319
Premium,F,SI2,0.92,3787
Very Good,I,VS2,1.2,5941
Ideal,H,VS1,1.07,7440
Good,I,SI1,1.5,8161
Very Good,E,SI1,0.7,2617
Premium,J,VS1,1.76,11177
Ideal,G,VVS2,0.31,677
Very Good,F,VS2,1.5,14242
Ideal,E,VS2,0.31,872
Premium,E,SI1,0.9,4385
Ideal,G,VVS2,0.31,677
Ideal,D,VVS2,0.52,2334
Premium,D,SI2,0.36,689
Premium,I,SI1,0.34,574
Very Good,H,SI1,0.3,421
Good,D,SI2,1.01,4260
Ideal,H,VVS1,0.31,687
Ideal,D,VVS2,0.38,1200
Premium,H,SI1,1.01,4965
Fair,G,SI2,0.83,2386
Premium,E,I1,1.2,3871
Premium,H,SI2,1.0,3472
Premium,G,VS2,1.01,6108
Very Good,G,VVS2,0.34,775
Good,G,SI1,1.7,11180
Ideal,G,IF,0.4,1229
Ideal,H,VS1,1.04,5577
Good,H,VS1,0.3,526
Premium,G,VS1,0.43,1008
Premium,H,SI2,0.81,2313
Ideal,H,IF,1.4,10976
Very Good,E,SI1,0.3,526
Ideal,F,IF,0.38,1212
Very Good,G,VS2,1.0,6386
Premium,D,VS2,0.5,1614
Premium,E,SI2,0.75,2829
Ideal,J,VS2,0.55,1133
Ideal,H,VS2,1.58,11365
Very Good,F,SI1,1.0,4798
Very Good,G,VS1,0.32,645
Good,J,VS2,0.9,3423
Ideal,G,IF,0.23,536
Premium,E,SI2,1.03,4328
Premium,E,SI1,0.63,1846
Ideal,E,VS2,0.33,723
Ideal,I,VVS2,1.05,5352
Premium,G,I1,2.3,7226
Premium,F,SI2,0.5,1031
Ideal,F,VS1,0.55,1980
Premium,E,SI2,1.01,3801
Ideal,D,SI1,0.35,644
Ideal,G,SI1,0.55,1421
Ideal,D,VS1,0.43,1264
Premium,G,VS1,0.4,877
Very Good,G,VVS2,0.51,1895
Ideal,D,SI1,0.54,1715
Ideal,F,VVS1,0.41,1236
Ideal,J,SI1,1.25,4764
Very Good,J,VS1,1.11,5576
Ideal,E,VS1,0.31,664
Good,E,VS1,1.02,7602
Very Good,G,VS1,0.53,1636
Very Good,I,VVS1,1.2,7080
Premium,G,SI2,0.55,1186
Ideal,E,VS2,0.51,1781
Ideal,G,SI1,0.85,3403
Very Good,D,VS1,0.28,458
Ideal,E,SI2,1.51,7272
Ideal,F,VVS2,0.51,1998
Ideal,E,VS1,0.41,1030
Ideal,E,VS1,0.3,694
Premium,G,SI2,1.01,4327
Ideal,G,IF,0.31,891
Premium,F,VS2,1.02,5704
Fair,E,SI2,2.01,11156
Premium,D,VS2,0.38,1117
Ideal,G,IF,0.41,1431
Ideal,I,VS1,0.71,2965
Premium,F,VS1,0.41,1076
Ideal,G,SI1,1.01,5555
Ideal,I,VS1,0.3,473
Fair,H,VS1,0.7,2152
Ideal,D,SI2,0.42,700
Premium,F,VS2,0.3,605
Ideal,H,VVS1,0.53,2154
Very Good,G,VVS2,0.32,672
Ideal,E,SI2,0.42,898
Ideal,G,VVS1,0.4,1059
Fair,I,VVS2,0.9,3074
Premium,H,SI1,0.3,540
Ideal,H,VVS1,0.72,3124
Ideal,F,VVS2,0.24,678
Premium,D,VS2,0.35,829
Very Good,G,VVS2,1.01,7188
Ideal,G,VS2,1.04,6290
Ideal,D,SI1,0.41,1015
Ideal,F,SI1,1.01,6039
Ideal,D,SI1,0.5,1654
Very Good,F,VVS1,0.4,1236
Premium,G,I1,1.05,2378
Very Good,E,VS2,0.35,716
Very Good,E,SI2,1.0,4125
Ideal,G,VS1,0.41,961
Ideal,G,SI1,0.44,990
Ideal,F,VS2,0.31,749
Ideal,G,IF,0.31,891
Ideal,G,VVS2,0.55,2022
Ideal,D,SI1,0.3,552
Ideal,I,VVS2,0.32,720
Good,G,SI1,1.5,7434
Fair,F,SI2,0.97,2338
Premium,E,SI2,1.22,6237
Good,H,VVS1,0.32,912
Premium,I,VS2,2.0,15651
Ideal,I,VS1,1.5,10164
Premium,G,VVS1,0.51,2111
Good,H,SI1,0.91,3229
Very Good,H,SI1,2.01,17095
Very Good,H,SI1,1.2,6019
Premium,I,VS2,1.54,8917
Fair,H,SI1,1.0,4150
Very Good,G,VVS1,0.9,4697
Premium,E,VS1,0.42,1181
Ideal,G,IF,0.3,830
Ideal,J,VS2,1.24,5361
Premium,G,SI1,0.32,477
Premium,D,VS1,0.54,2100
Ideal,I,VS2,0.32,449
Good,I,SI1,0.53,923
Ideal,E,VS1,0.4,951
Ideal,H,VVS2,0.34,880
Ideal,H,VS1,0.7,2710
Ideal,E,SI1,0.51,1343
Ideal,D,VVS2,1.05,11196
Very Good,H,SI1,1.2,6350
Premium,F,SI2,0.43,871
Good,J,SI1,0.3,450
Ideal,I,SI1,0.7,2110
Very Good,F,VVS2,0.84,4318
Good,I,VS2,2.01,11954
Ideal,H,VVS2,0.39,853
Very Good,D,SI2,0.71,2123
Premium,H,VS2,1.55,11738
Ideal,E,VS2,0.54,1695
Good,E,SI1,0.4,882
Premium,E,SI2,0.72,2376
Good,H,VS1,0.31,539
Ideal,I,VS1,0.84,3283
Premium,F,SI2,1.7,9330
Ideal,F,VVS2,0.36,896
Very Good,E,SI2,0.51,1427
Ideal,F,SI2,1.12,4720
Premium,D,SI2,0.59,1590
Very Good,E,VVS1,0.23,530
Premium,F,SI1,0.37,791
Premium,I,VS1,1.71,13097
Ideal,F,VS1,0.58,2245
Fair,H,SI1,0.91,3278
Ideal,E,VS2,0.37,811
Ideal,G,VVS2,0.52,1911
Premium,E,VS2,0.7,2496
Premium,G,SI1,0.35,669
Fair,G,SI2,0.96,2438
Premium,J,SI2,2.14,13326
Very Good,D,VS1,0.7,3054
Fair,I,I1,1.0,1997
Premium,F,VS2,0.31,802
Ideal,H,VS2,0.3,491
Ideal,G,VS2,0.41,827
Ideal,D,VS2,0.36,852
Fair,H,SI2,1.5,6250
Ideal,E,VS1,1.03,8629
Very Good,E,VVS2,0.41,1187
Premium,G,VVS2,0.31,707
Premium,E,VS1,1.03,7778
Premium,H,VS2,1.21,7142
Ideal,E,VVS2,1.04,9897
Fair,E,SI2,1.0,4256
Ideal,E,VVS2,0.47,1883
Ideal,H,VS1,0.45,888
Ideal,H,IF,0.46,1450
Good,G,VS1,0.3,565
Ideal,H,VS1,0.32,561
Ideal,I,VVS1,0.42,945
Ideal,G,IF,0.34,974
Premium,H,SI1,1.01,4191
Premium,G,SI2,1.09,4047
Ideal,H,SI2,1.22,5502
Premium,F,SI2,1.6,9229
Ideal,E,SI2,1.27,7023
Good,H,SI1,1.0,4276
Very Good,F,VVS2,0.77,3415
Premium,G,IF,0.32,952
Very Good,J,SI1,0.5,963
Premium,H,SI2,1.25,5740
Ideal,I,SI2,1.24,5866
Ideal,F,SI1,1.09,5922
Premium,F,SI2,1.59,7123
Ideal,G,VVS2,1.13,9333
Ideal,E,SI2,0.55,1273
Ideal,F,VS1,0.38,1116
Premium,F,VS2,0.77,3018
Good,H,SI1,1.0,4568
Ideal,D,VS1,0.54,2378
Very Good,D,SI2,1.01,4260
Very Good,D,VS2,0.33,778
Good,J,SI1,1.5,6523
Very Good,F,SI1,0.49,985
Very Good,G,VS1,0.54,1665
Ideal,G,VS1,1.12,7716
Premium,H,VS1,1.0,5387
Premium,E,VS1,0.9,4914
Premium,F,VS2,0.32,828
Very Good,G,SI1,1.5,9645
Good,E,SI1,1.08,5575
Ideal,F,SI2,1.11,4942
Very Good,F,VS1,0.9,5324
Very Good,G,IF,0.3,956
Ideal,J,VS2,2.11,14638
Ideal,H,IF,0.32,814
Very Good,G,SI1,0.71,2039
Ideal,D,SI1,0.53,1753
Premium,I,SI2,1.01,3461
Good,F,VVS2,0.39,1058
Ideal,G,SI2,0.75,2378
Very Good,H,SI1,1.11,4871
Ideal,D,VS2,0.31,942
Premium,I,SI2,1.32,4704
Very Good,D,VS2,0.51,1793
Premium,G,VS2,0.3,675
Ideal,D,VVS2,0.32,1008
Ideal,F,VVS1,0.4,1446
Ideal,D,VS1,0.31,704
Premium,D,SI2,1.02,4381
Ideal,I,VVS1,0.55,1916
Ideal,F,VVS1,0.41,1295
Ideal,I,SI2,1.59,8814
Premium,I,SI1,2.01,15528
Very Good,G,VS2,0.42,847
Ideal,G,SI1,0.51,1175
Ideal,H,VS1,0.71,2175
Ideal,E,VS2,0.32,900
Very Good,G,VS2,1.01,5839
Very Good,E,SI1,0.72,2578
Ideal,H,SI2,0.5,964
Ideal,G,IF,0.31,891
Very Good,G,VS2,1.07,6525
Ideal,H,VVS2,1.1,7267
Ideal,H,SI1,1.01,5062
Ideal,G,IF,0.39,1154
Very Good,J,VS2,0.74,2003
Premium,E,I1,0.52,1037
Premium,F,VVS2,0.4,1008
Ideal,I,VS2,1.25,6419
Ideal,G,IF,0.3,895
Very Good,G,SI1,1.11,8184
Ideal,F,SI2,0.55,1263
Very Good,E,VS1,0.74,3357
Premium,G,VVS2,1.2,10053
Premium,E,VS2,0.4,975
Ideal,F,VS2,1.51,13771
Ideal,D,VS2,0.52,1822
Good,E,SI2,0.4,622
Premium,D,SI1,1.05,6174
Premium,G,VS2,0.43,867
Premium,E,VVS1,0.31,789
Premium,G,SI2,0.36,473
Very Good,E,VVS2,0.25,548
Very Good,E,SI2,1.01,4355
Ideal,F,VVS2,0.41,1323
Ideal,D,VS2,0.73,3182
Premium,H,VS2,0.32,648
Ideal,H,SI1,0.75,2801
Ideal,H,SI1,0.72,2359
Ideal,H,VVS1,0.31,707
Ideal,D,VS2,0.41,889
Ideal,E,VS2,1.01,7288
Ideal,I,VS2,1.15,5534
Ideal,H,VS2,0.4,926
Very Good,H,VS2,1.57,9407
Ideal,H,VS1,0.35,646
Premium,F,SI1,1.0,4939
Ideal,I,SI1,0.3,422
Very Good,H,VS2,1.02,5393
Very Good,F,SI2,1.23,4661
Very Good,D,VVS2,1.45,17545
Ideal,J,VS2,0.7,1974
Ideal,F,SI1,1.58,14495
Very Good,E,SI2,1.51,9058
Premium,G,VS1,1.56,14139
Very Good,F,SI1,1.02,5301
Ideal,D,VS2,0.35,707
Premium,D,SI1,1.01,5443
Ideal,H,VS2,0.3,486
Premium,F,VS2,0.71,2801
Very Good,E,VS2,0.91,4823
Ideal,E,VS1,1.21,10351
Ideal,F,VS1,0.3,731
Premium,F,VS2,0.8,3369
Ideal,H,VS1,0.7,2648
Very Good,H,SI2,0.9,3105
Premium,F,SI2,0.61,1303
Ideal,G,IF,0.33,984
Premium,G,VS2,2.03,18166
Very Good,G,VS1,0.31,640
Ideal,F,VS2,0.3,573
Ideal,H,SI2,1.02,4284
Very Good,H,SI2,1.02,4303
Good,F,SI1,0.9,3733
Good,G,VVS2,0.3,684
Ideal,F,VS2,0.3,568
Very Good,F,VS2,0.3,605
Premium,E,VS1,0.4,1125
Very Good,G,SI2,1.01,3682
Ideal,E,SI1,0.5,1555
Ideal,H,VS2,1.51,12219
Premium,F,VS2,1.17,8256
Fair,G,SI1,0.5,1103
Very Good,E,VVS1,0.25,576
Ideal,E,VS2,0.32,599
Ideal,F,VVS1,0.41,1213
Very Good,H,SI1,0.3,421
Good,H,SI1,1.01,4610
Ideal,D,SI2,0.4,625
Ideal,H,IF,0.33,868
Ideal,G,SI2,0.82,2165
Premium,F,VS2,1.5,11255
Very Good,D,SI1,0.9,3997
Ideal,D,VVS2,0.38,1096
Ideal,G,VVS1,0.51,1933
Premium,H,VS2,1.54,11769
Very Good,G,SI2,1.51,9069
Very Good,H,SI1,0.44,941
Ideal,E,SI2,1.01,4434
Ideal,E,VVS2,0.27,620
Premium,H,VS2,0.91,4293
Premium,E,VS2,1.0,6600
Premium,H,VS2,1.07,4374
Very Good,F,VVS1,1.02,8990
Ideal,E,VS2,0.53,1721
Ideal,H,SI2,2.2,16530
Fair,F,VVS1,0.34,1040
Ideal,D,VS2,0.31,734
Ideal,G,VS2,0.34,596
Good,G,VS2,0.43,891
Premium,I,VS2,0.73,2246
Very Good,I,VS1,0.71,2326
Ideal,G,VVS1,0.33,868
Ideal,G,IF,0.34,952
Ideal,F,VS2,0.36,932
Good,G,SI2,1.5,7216
Premium,E,VS2,0.55,1881
Very Good,G,VVS1,0.27,566
Premium,E,VVS1,0.27,622
Premium,H,SI2,2.3,14042
Very Good,E,SI1,0.36,810
Very Good,D,SI2,0.57,1387
Ideal,G,VS1,0.43,943
Ideal,G,SI1,0.7,2415
Premium,F,SI1,0.73,2527
Ideal,G,VVS2,0.32,936
Good,D,SI1,0.91,3730
Ideal,F,VS1,0.53,1818
Ideal,F,VS2,0.35,906
Premium,F,VS2,0.65,1970
Ideal,I,SI1,0.3,394
Good,G,SI1,1.01,4504
Ideal,I,VS1,1.19,7328
Fair,F,VS2,0.5,1279
Ideal,D,SI2,0.4,798
Ideal,G,IF,0.32,954
Premium,E,SI1,0.64,1811
Premium,E,VVS1,0.26,814
Very Good,F,SI2,1.04,4364
Ideal,G,VS1,0.32,645
Very Good,E,SI1,0.7,2476
Very Good,H,SI1,0.71,2076
Good,G,VS1,0.52,1689
Ideal,I,SI1,1.04,4344
Very Good,F,SI2,1.0,4081
Very Good,H,VS1,0.51,1628
Ideal,E,VVS2,0.32,842
Good,D,VS1,0.4,898
Ideal,E,VS2,0.34,829
Ideal,D,SI1,0.59,1684
Very Good,E,SI2,1.12,3864
Ideal,H,VVS1,0.31,907
Premium,G,VS2,0.4,753
Ideal,H,VVS2,0.32,645
Good,G,VS2,1.14,6681
Very Good,E,SI1,0.7,2569
Ideal,D,SI1,0.41,791
Ideal,I,VS2,0.28,503
Ideal,H,VVS1,0.31,846
Ideal,G,VS1,1.1,7528
Ideal,I,VVS1,0.71,2606
Premium,D,SI2,0.7,2222
Ideal,F,VVS2,0.4,1163
Premium,F,VS1,0.71,2839
Premium,H,VVS1,0.31,707
Very Good,E,SI1,1.09,5539
Premium,F,SI1,1.06,5236
Ideal,G,VS2,0.41,1061
Ideal,G,IF,0.41,1367
Very Good,E,I1,1.55,5974
Ideal,J,SI2,1.23,5083
Premium,E,SI1,0.3,675
Ideal,E,SI1,1.02,5493
Ideal,F,I1,1.1,3623
Ideal,E,VS2,0.3,844
Ideal,G,VS2,0.41,900
Very Good,D,SI1,0.3,552
Good,D,SI2,0.54,1249
Good,F,VS2,0.9,4655
Ideal,E,VS2,0.55,1741
Ideal,G,VVS2,1.22,11003
Premium,J,SI2,1.06,3823
Premium,I,VVS1,0.34,626
Ideal,F,VVS1,0.51,2726
Good,F,SI2,1.71,6971
Very Good,E,SI1,0.41,904
Premium,I,SI1,1.52,8694
Very Good,H,VVS2,0.51,1577
Premium,F,SI2,1.24,4907
Premium,J,VS2,1.24,5026
Premium,G,IF,0.34,1084
Very Good,G,VS2,0.71,2382
Premium,H,SI2,0.79,2370
Ideal,H,VS2,0.3,491
